,name,N,fm,d,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
22,DPA,1000,0.2,0.01,2.5,1.5,415428574,,961,0,,6,1,0.00039673659840257187
23,DPA,1000,0.2,0.01,2.5,1.5,415428574,,816,0,,7,1,0.0008396622106986623
24,DPA,1000,0.2,0.01,2.5,1.5,415428574,,266,0,,8,2,0.0004040765901662537
25,DPA,1000,0.2,0.01,2.5,1.5,415428574,,20,0,,10,2,0.0005665227420735224
26,DPA,1000,0.2,0.01,2.5,1.5,415428574,,204,0,,13,1,0.0011204384793253514
27,DPA,1000,0.2,0.01,2.5,1.5,415428574,,596,0,,11,5,0.00045552372696531406
28,DPA,1000,0.2,0.01,2.5,1.5,415428574,,915,0,,11,1,0.0004358302116750435
29,DPA,1000,0.2,0.01,2.5,1.5,415428574,,23,0,,10,0,0.0005729397613777712
30,DPA,1000,0.2,0.01,2.5,1.5,415428574,,957,0,,17,2,0.001873027045924835
31,DPA,1000,0.2,0.01,2.5,1.5,415428574,,5,0,,8,2,0.0005348831649210237
32,DPA,1000,0.2,0.01,2.5,1.5,415428574,,184,0,,7,1,0.0009259237118299431
33,DPA,1000,0.2,0.01,2.5,1.5,415428574,,735,0,,13,1,0.00186850794631584
34,DPA,1000,0.2,0.01,2.5,1.5,415428574,,429,0,,10,0,0.00048317947827818434
35,DPA,1000,0.2,0.01,2.5,1.5,415428574,,775,0,,7,3,0.00041369797343466933
36,DPA,1000,0.2,0.01,2.5,1.5,415428574,,945,0,,8,1,0.00039830867815984056
37,DPA,1000,0.2,0.01,2.5,1.5,415428574,,65,0,,12,0,0.0004413235698844857
38,DPA,1000,0.2,0.01,2.5,1.5,415428574,,744,0,,10,2,0.0009074599873528059
39,DPA,1000,0.2,0.01,2.5,1.5,415428574,,521,0,,9,2,0.00039984915793422416
40,DPA,1000,0.2,0.01,2.5,1.5,415428574,,558,0,,7,0,0.0006115512265565709
41,DPA,1000,0.2,0.01,2.5,1.5,415428574,,35,0,,12,4,0.00046884463384077804
42,DPA,1000,0.2,0.01,2.5,1.5,415428574,,381,0,,5,2,0.00039541796539756995
43,DPA,1000,0.2,0.01,2.5,1.5,415428574,,140,0,,11,1,0.0011116893967886665
44,DPA,1000,0.2,0.01,2.5,1.5,415428574,,101,0,,12,1,0.0014507498359851224
45,DPA,1000,0.2,0.01,2.5,1.5,415428574,,205,0,,5,1,0.0004013904275085507
46,DPA,1000,0.2,0.01,2.5,1.5,415428574,,621,0,,14,0,0.0009621265692489569
47,DPA,1000,0.2,0.01,2.5,1.5,415428574,,881,0,,8,3,0.00040454568624696623
48,DPA,1000,0.2,0.01,2.5,1.5,415428574,,623,0,,11,2,0.000644222523763793
49,DPA,1000,0.2,0.01,2.5,1.5,415428574,,985,0,,8,0,0.0004314832489931194
50,DPA,1000,0.2,0.01,2.5,1.5,415428574,,689,0,,8,1,0.00041087584157713426
51,DPA,1000,0.2,0.01,2.5,1.5,415428574,,15,0,,8,3,0.0004040765901662537
52,DPA,1000,0.2,0.01,2.5,1.5,415428574,,500,0,,5,2,0.00045680745254523527
53,DPA,1000,0.2,0.01,2.5,1.5,415428574,,175,0,,5,2,0.0003951961186281883
54,DPA,1000,0.2,0.01,2.5,1.5,415428574,,960,0,,9,1,0.00043124183069299417
55,DPA,1000,0.2,0.01,2.5,1.5,415428574,,426,0,,12,0,0.0009160152514160947
56,DPA,1000,0.2,0.01,2.5,1.5,415428574,,786,0,,12,1,0.0023380502480412667
57,DPA,1000,0.2,0.01,2.5,1.5,415428574,,567,0,,8,0,0.0004246156637144778
58,DPA,1000,0.2,0.01,2.5,1.5,415428574,,697,0,,13,0,0.0008726532552904812
59,DPA,1000,0.2,0.01,2.5,1.5,415428574,,844,0,,8,3,0.0003989024679887154
60,DPA,1000,0.2,0.01,2.5,1.5,415428574,,654,0,,7,0,0.0011675840306304992
61,DPA,1000,0.2,0.01,2.5,1.5,415428574,,531,0,,8,0,0.0004437414274505448
62,DPA,1000,0.2,0.01,2.5,1.5,415428574,,643,0,,10,1,0.002446413775413802
63,DPA,1000,0.2,0.01,2.5,1.5,415428574,,297,0,,11,1,0.002489191593301956
64,DPA,1000,0.2,0.01,2.5,1.5,415428574,,717,0,,9,3,0.0004146563748722272
65,DPA,1000,0.2,0.01,2.5,1.5,415428574,,120,0,,9,2,0.00045486698004294974
66,DPA,1000,0.2,0.01,2.5,1.5,415428574,,149,0,,7,0,0.0003973619882143318
67,DPA,1000,0.2,0.01,2.5,1.5,415428574,,591,0,,16,0,0.0015722434150212202
68,DPA,1000,0.2,0.01,2.5,1.5,415428574,,553,0,,17,2,0.0011523797013155992
69,DPA,1000,0.2,0.01,2.5,1.5,415428574,,128,0,,11,1,0.0014465612880734374
70,DPA,1000,0.2,0.01,2.5,1.5,415428574,,349,0,,8,2,0.0003980318037358403
71,DPA,1000,0.2,0.01,2.5,1.5,415428574,,882,0,,6,1,0.00039634102237727406
72,DPA,1000,0.2,0.01,2.5,1.5,415428574,,571,0,,11,2,0.0014691040138328224
73,DPA,1000,0.2,0.01,2.5,1.5,415428574,,263,0,,9,0,0.0005191565715533825
74,DPA,1000,0.2,0.01,2.5,1.5,415428574,,373,0,,9,0,0.0013353783208929426
75,DPA,1000,0.2,0.01,2.5,1.5,415428574,,398,0,,8,1,0.0004891742452118236
76,DPA,1000,0.2,0.01,2.5,1.5,415428574,,158,0,,13,3,0.0021642621384365185
77,DPA,1000,0.2,0.01,2.5,1.5,415428574,,201,0,,6,2,0.00040304517497299593
78,DPA,1000,0.2,0.01,2.5,1.5,415428574,,198,0,,9,0,0.0006721655020326335
79,DPA,1000,0.2,0.01,2.5,1.5,415428574,,887,0,,7,1,0.0004104519235286997
80,DPA,1000,0.2,0.01,2.5,1.5,415428574,,453,0,,15,0,0.0006556133158918297
81,DPA,1000,0.2,0.01,2.5,1.5,415428574,,509,0,,8,2,0.00047614753225085597
82,DPA,1000,0.2,0.01,2.5,1.5,415428574,,692,0,,9,1,0.0010686152489014686
83,DPA,1000,0.2,0.01,2.5,1.5,415428574,,139,0,,9,2,0.00044125198565239166
84,DPA,1000,0.2,0.01,2.5,1.5,415428574,,481,0,,8,2,0.0011096972227180788
85,DPA,1000,0.2,0.01,2.5,1.5,415428574,,536,0,,7,5,0.00039781044964899465
86,DPA,1000,0.2,0.01,2.5,1.5,415428574,,933,0,,13,1,0.0011541204017197007
87,DPA,1000,0.2,0.01,2.5,1.5,415428574,,711,0,,13,1,0.0007283505522398322
88,DPA,1000,0.2,0.01,2.5,1.5,415428574,,417,0,,9,2,0.0006352094646852181
89,DPA,1000,0.2,0.01,2.5,1.5,415428574,,671,0,,10,4,0.0005977955810748636
90,DPA,1000,0.2,0.01,2.5,1.5,415428574,,831,0,,11,0,0.0008028630956703792
91,DPA,1000,0.2,0.01,2.5,1.5,415428574,,719,0,,17,2,0.002122563150524376
92,DPA,1000,0.2,0.01,2.5,1.5,415428574,,199,0,,8,2,0.0006631750797535007
93,DPA,1000,0.2,0.01,2.5,1.5,415428574,,491,0,,10,1,0.0004341462266397017
94,DPA,1000,0.2,0.01,2.5,1.5,415428574,,276,0,,10,1,0.0008409057739338238
95,DPA,1000,0.2,0.01,2.5,1.5,415428574,,4,0,,9,4,0.00043628266483362936
96,DPA,1000,0.2,0.01,2.5,1.5,415428574,,358,0,,15,2,0.0010748700718335215
97,DPA,1000,0.2,0.01,2.5,1.5,415428574,,46,0,,9,1,0.0005171083496382391
98,DPA,1000,0.2,0.01,2.5,1.5,415428574,,115,0,,8,1,0.0004081430721093947
99,DPA,1000,0.2,0.01,2.5,1.5,415428574,,233,0,,11,0,0.0006390032655581768
100,DPA,1000,0.2,0.01,2.5,1.5,415428574,,996,0,,7,1,0.0003970851137903316
101,DPA,1000,0.2,0.01,2.5,1.5,415428574,,842,0,,6,1,0.0006106707628746127
102,DPA,1000,0.2,0.01,2.5,1.5,415428574,,40,0,,13,3,0.0010608122381814402
103,DPA,1000,0.2,0.01,2.5,1.5,415428574,,278,0,,9,0,0.0004065176196242174
104,DPA,1000,0.2,0.01,2.5,1.5,415428574,,383,0,,9,0,0.001049894771990822
105,DPA,1000,0.2,0.01,2.5,1.5,415428574,,510,0,,16,0,0.001874928370515589
106,DPA,1000,0.2,0.01,2.5,1.5,415428574,,899,0,,11,2,0.001081336054763541
107,DPA,1000,0.2,0.01,2.5,1.5,415428574,,908,0,,11,0,0.0007182368778775774
108,DPA,1000,0.2,0.01,2.5,1.5,415428574,,994,0,,9,1,0.00039984915793422416
109,DPA,1000,0.2,0.01,2.5,1.5,415428574,,952,0,,12,1,0.001151528614622388
110,DPA,1000,0.2,0.01,2.5,1.5,415428574,,16,0,,9,3,0.0003999508185333074
111,DPA,1000,0.2,0.01,2.5,1.5,415428574,,685,0,,8,0,0.000404226868452337
112,DPA,1000,0.2,0.01,2.5,1.5,415428574,,954,0,,10,0,0.0012911571321064044
113,DPA,1000,0.2,0.01,2.5,1.5,415428574,,577,0,,11,3,0.000652814655822149
114,DPA,1000,0.2,0.01,2.5,1.5,415428574,,975,0,,7,3,0.0009306645429817247
115,DPA,1000,0.2,0.01,2.5,1.5,415428574,,496,0,,7,1,0.00040406614081005374
116,DPA,1000,0.2,0.01,2.5,1.5,415428574,,774,0,,12,1,0.0016029899440599712
117,DPA,1000,0.2,0.01,2.5,1.5,415428574,,433,0,,5,1,0.00039526768711148667
118,DPA,1000,0.2,0.01,2.5,1.5,415428574,,910,0,,15,2,0.0016253301551926854
119,DPA,1000,0.2,0.01,2.5,1.5,415428574,,737,0,,10,1,0.000799331167019227
120,DPA,1000,0.2,0.01,2.5,1.5,415428574,,525,0,,10,2,0.0005763604331819735
121,DPA,1000,0.2,0.01,2.5,1.5,415428574,,696,0,,9,1,0.0007666319656911137
122,DPA,1000,0.2,0.01,2.5,1.5,415428574,,485,0,,13,0,0.002588527015445024
123,DPA,1000,0.2,0.01,2.5,1.5,415428574,,312,0,,9,2,0.0005930608495923117
124,DPA,1000,0.2,0.01,2.5,1.5,415428574,,701,0,,7,1,0.0003970851137903316
125,DPA,1000,0.2,0.01,2.5,1.5,415428574,,108,0,,4,0,0.0003947165731912758
126,DPA,1000,0.2,0.01,2.5,1.5,415428574,,977,0,,9,5,0.0004169692689926471
127,DPA,1000,0.2,0.01,2.5,1.5,415428574,,62,0,,6,3,0.0006583703681133013
128,DPA,1000,0.2,0.01,2.5,1.5,415428574,,476,0,,14,1,0.0009836861941423304
129,DPA,1000,0.2,0.01,2.5,1.5,415428574,,131,0,,13,1,0.0009311379268776763
130,DPA,1000,0.2,0.01,2.5,1.5,415428574,,795,0,,11,1,0.0009393241913554062
131,DPA,1000,0.2,0.01,2.5,1.5,415428574,,528,0,,10,2,0.0017807503807590775
132,DPA,1000,0.2,0.01,2.5,1.5,415428574,,534,0,,10,0,0.00041154458679803525
133,DPA,1000,0.2,0.01,2.5,1.5,415428574,,253,0,,10,0,0.0013594091565630386
134,DPA,1000,0.2,0.01,2.5,1.5,415428574,,255,0,,10,2,0.001695160673796691
135,DPA,1000,0.2,0.01,2.5,1.5,415428574,,182,0,,8,3,0.0009278569927021861
136,DPA,1000,0.2,0.01,2.5,1.5,415428574,,31,0,,7,2,0.0005725368128980902
137,DPA,1000,0.2,0.01,2.5,1.5,415428574,,194,0,,2,2,0.00039361737883525957
138,DPA,1000,0.2,0.01,2.5,1.5,415428574,,640,0,,16,5,0.002033831390545395
139,DPA,1000,0.2,0.01,2.5,1.5,415428574,,708,0,,12,2,0.0031219750369987876
140,DPA,1000,0.2,0.01,2.5,1.5,415428574,,306,0,,11,1,0.00046936364042657054
141,DPA,1000,0.2,0.01,2.5,1.5,415428574,,399,0,,9,3,0.0019003267909432093
142,DPA,1000,0.2,0.01,2.5,1.5,415428574,,798,0,,12,31,0.0004112144575285744
143,DPA,1000,0.2,0.01,2.5,1.5,415428574,,875,0,,12,2,0.0008182623145441991
144,DPA,1000,0.2,0.01,2.5,1.5,415428574,,600,0,,4,0,0.0003952676638133873
145,DPA,1000,0.2,0.01,2.5,1.5,415428574,,970,0,,7,7,0.0003970851137903316
146,DPA,1000,0.2,0.01,2.5,1.5,415428574,,177,0,,7,0,0.0004758944317234005
147,DPA,1000,0.2,0.01,2.5,1.5,415428574,,718,0,,10,1,0.0004178832554842442
148,DPA,1000,0.2,0.01,2.5,1.5,415428574,,756,0,,7,2,0.0007121011609732403
149,DPA,1000,0.2,0.01,2.5,1.5,415428574,,39,0,,10,0,0.0005958102942384585
150,DPA,1000,0.2,0.01,2.5,1.5,415428574,,90,0,,8,0,0.002010599891795966
151,DPA,1000,0.2,0.01,2.5,1.5,415428574,,460,0,,12,0,0.0010771500487917864
152,DPA,1000,0.2,0.01,2.5,1.5,415428574,,33,0,,7,0,0.00046067458622075824
153,DPA,1000,0.2,0.01,2.5,1.5,415428574,,89,0,,7,2,0.0003971867743894148
154,DPA,1000,0.2,0.01,2.5,1.5,415428574,,830,0,,8,0,0.0009022647433175774
155,DPA,1000,0.2,0.01,2.5,1.5,415428574,,939,0,,8,1,0.00040602619365700285
156,DPA,1000,0.2,0.01,2.5,1.5,415428574,,542,0,,11,0,0.0011036256082198282
157,DPA,1000,0.2,0.01,2.5,1.5,415428574,,165,0,,9,0,0.0004991720192440643
158,DPA,1000,0.2,0.01,2.5,1.5,415428574,,897,0,,10,1,0.0011689490760373724
159,DPA,1000,0.2,0.01,2.5,1.5,415428574,,125,0,,11,6,0.0006146046080804346
160,DPA,1000,0.2,0.01,2.5,1.5,415428574,,18,0,,16,3,0.0019050820819263654
161,DPA,1000,0.2,0.01,2.5,1.5,415428574,,585,0,,9,0,0.000552362866853632
162,DPA,1000,0.2,0.01,2.5,1.5,415428574,,28,0,,10,1,0.0008966809297682541
163,DPA,1000,0.2,0.01,2.5,1.5,415428574,,695,0,,10,3,0.0004473211492757662
164,DPA,1000,0.2,0.01,2.5,1.5,415428574,,859,0,,10,1,0.0004263236120560876
165,DPA,1000,0.2,0.01,2.5,1.5,415428574,,574,0,,10,2,0.0004083519816543965
166,DPA,1000,0.2,0.01,2.5,1.5,415428574,,743,0,,8,1,0.0004031785412058444
167,DPA,1000,0.2,0.01,2.5,1.5,415428574,,860,0,,14,3,0.0006575778091634976
168,DPA,1000,0.2,0.01,2.5,1.5,415428574,,234,0,,3,1,0.00039372718403900373
169,DPA,1000,0.2,0.01,2.5,1.5,415428574,,522,0,,11,2,0.0005621675593750825
170,DPA,1000,0.2,0.01,2.5,1.5,415428574,,979,0,,10,1,0.0005045021065375886
171,DPA,1000,0.2,0.01,2.5,1.5,415428574,,83,0,,8,1,0.0005103900156643518
172,DPA,1000,0.2,0.01,2.5,1.5,415428574,,767,0,,17,2,0.003119216952863389
173,DPA,1000,0.2,0.01,2.5,1.5,415428574,,487,0,,9,0,0.006266855917353787
174,DPA,1000,0.2,0.01,2.5,1.5,415428574,,452,0,,8,0,0.0007231838809758083
175,DPA,1000,0.2,0.01,2.5,1.5,415428574,,311,0,,11,1,0.0013678442945187386
176,DPA,1000,0.2,0.01,2.5,1.5,415428574,,807,0,,10,1,0.0005776419024210383
177,DPA,1000,0.2,0.01,2.5,1.5,415428574,,122,0,,6,2,0.00040194229726489593
178,DPA,1000,0.2,0.01,2.5,1.5,415428574,,85,0,,9,3,0.0007618948944316622
179,DPA,1000,0.2,0.01,2.5,1.5,415428574,,130,0,,9,0,0.000803879815502946
180,DPA,1000,0.2,0.01,2.5,1.5,415428574,,670,0,,9,1,0.0006031044834606854
181,DPA,1000,0.2,0.01,2.5,1.5,415428574,,409,0,,14,2,0.0009696672029621063
182,DPA,1000,0.2,0.01,2.5,1.5,415428574,,283,0,,5,1,0.00039526768711148667
183,DPA,1000,0.2,0.01,2.5,1.5,415428574,,608,0,,16,0,0.0014210416400520442
184,DPA,1000,0.2,0.01,2.5,1.5,415428574,,317,0,,12,0,0.0007190030340603078
185,DPA,1000,0.2,0.01,2.5,1.5,415428574,,44,0,,13,1,0.001683857411868728
186,DPA,1000,0.2,0.01,2.5,1.5,415428574,,243,0,,8,2,0.0005639266274411778
187,DPA,1000,0.2,0.01,2.5,1.5,415428574,,70,0,,10,5,0.0012044640207583889
188,DPA,1000,0.2,0.01,2.5,1.5,415428574,,138,0,,8,0,0.0004051668607833753
189,DPA,1000,0.2,0.01,2.5,1.5,415428574,,980,0,,14,1,0.0014314550935100201
190,DPA,1000,0.2,0.01,2.5,1.5,415428574,,583,0,,15,0,0.0013354470985362113
191,DPA,1000,0.2,0.01,2.5,1.5,415428574,,166,0,,7,1,0.0004016380614314608
192,DPA,1000,0.2,0.01,2.5,1.5,415428574,,232,0,,9,2,0.0013866655209338198
193,DPA,1000,0.2,0.01,2.5,1.5,415428574,,209,0,,10,0,0.0004070328559668586
194,DPA,1000,0.2,0.01,2.5,1.5,415428574,,186,0,,7,1,0.0007410671738880557
195,DPA,1000,0.2,0.01,2.5,1.5,415428574,,78,0,,8,2,0.0007473893981844809
196,DPA,1000,0.2,0.01,2.5,1.5,415428574,,713,0,,10,1,0.001845537790319452
197,DPA,1000,0.2,0.01,2.5,1.5,415428574,,847,0,,11,0,0.0005638662593889738
198,DPA,1000,0.2,0.01,2.5,1.5,415428574,,962,0,,12,0,0.0009050271069726151
199,DPA,1000,0.2,0.01,2.5,1.5,415428574,,26,0,,7,2,0.0008169694338007054
200,DPA,1000,0.2,0.01,2.5,1.5,415428574,,892,0,,11,0,0.0006343839347070516
201,DPA,1000,0.2,0.01,2.5,1.5,415428574,,862,0,,12,2,0.001406349553873083
202,DPA,1000,0.2,0.01,2.5,1.5,415428574,,880,0,,11,3,0.001370791844918899
203,DPA,1000,0.2,0.01,2.5,1.5,415428574,,653,0,,7,1,0.0003964913239614567
204,DPA,1000,0.2,0.01,2.5,1.5,415428574,,827,0,,6,0,0.0003957472325483992
205,DPA,1000,0.2,0.01,2.5,1.5,415428574,,682,0,,10,1,0.0008460338201911599
206,DPA,1000,0.2,0.01,2.5,1.5,415428574,,289,0,,12,1,0.001011117052387799
207,DPA,1000,0.2,0.01,2.5,1.5,415428574,,185,0,,10,1,0.0004321940144251374
208,DPA,1000,0.2,0.01,2.5,1.5,415428574,,551,0,,9,2,0.0009255414040809818
209,DPA,1000,0.2,0.01,2.5,1.5,415428574,,279,0,,15,1,0.001675258377455449
210,DPA,1000,0.2,0.01,2.5,1.5,415428574,,438,0,,6,1,0.00040869557247241245
211,DPA,1000,0.2,0.01,2.5,1.5,415428574,,928,0,,13,4,0.0007810735696682478
212,DPA,1000,0.2,0.01,2.5,1.5,415428574,,924,0,,16,3,0.0034496118720501604
213,DPA,1000,0.2,0.01,2.5,1.5,415428574,,903,0,,6,1,0.0004518942603727627
214,DPA,1000,0.2,0.01,2.5,1.5,415428574,,12,0,,11,5,0.0011748431972946477
215,DPA,1000,0.2,0.01,2.5,1.5,415428574,,857,0,,10,2,0.0006375009755707969
216,DPA,1000,0.2,0.01,2.5,1.5,415428574,,907,0,,14,1,0.0019482722553017236
217,DPA,1000,0.2,0.01,2.5,1.5,415428574,,264,0,,14,1,0.0005623724403818454
218,DPA,1000,0.2,0.01,2.5,1.5,415428574,,850,0,,11,1,0.0013293246231240656
219,DPA,1000,0.2,0.01,2.5,1.5,415428574,,508,0,,11,1,0.0033410502017746225
220,DPA,1000,0.2,0.01,2.5,1.5,415428574,,736,0,,16,2,0.0033890682852259087
221,DPA,1000,0.2,0.01,2.5,1.5,415428574,,461,0,,13,1,0.0010343106839785132
222,DPA,1000,0.2,0.01,2.5,1.5,415428574,,284,0,,9,0,0.0006022237563196148
223,DPA,1000,0.2,0.01,2.5,1.5,415428574,,633,0,,11,1,0.0006382386469604448
224,DPA,1000,0.2,0.01,2.5,1.5,415428574,,946,0,,6,1,0.00040308261878346666
225,DPA,1000,0.2,0.01,2.5,1.5,415428574,,941,0,,11,0,0.0009876106365104842
226,DPA,1000,0.2,0.01,2.5,1.5,415428574,,747,0,,8,0,0.0007817726939483028
227,DPA,1000,0.2,0.01,2.5,1.5,415428574,,740,0,,11,0,0.0010654478847904449
228,DPA,1000,0.2,0.01,2.5,1.5,415428574,,822,0,,9,3,0.001138781729554262
229,DPA,1000,0.2,0.01,2.5,1.5,415428574,,365,0,,7,0,0.0003975522582989278
230,DPA,1000,0.2,0.01,2.5,1.5,415428574,,389,0,,10,1,0.001906547470187455
231,DPA,1000,0.2,0.01,2.5,1.5,415428574,,537,0,,7,3,0.0003970851137903316
232,DPA,1000,0.2,0.01,2.5,1.5,415428574,,649,0,,9,0,0.0009599470507107753
233,DPA,1000,0.2,0.01,2.5,1.5,415428574,,81,0,,9,0,0.0004904755449367512
234,DPA,1000,0.2,0.01,2.5,1.5,415428574,,222,0,,11,0,0.0011784249610037642
235,DPA,1000,0.2,0.01,2.5,1.5,415428574,,648,0,,10,1,0.0004261483982311706
236,DPA,1000,0.2,0.01,2.5,1.5,415428574,,330,0,,2,2,0.000393378668651244
237,DPA,1000,0.2,0.01,2.5,1.5,415428574,,298,0,,11,1,0.0005451430799792802
238,DPA,1000,0.2,0.01,2.5,1.5,415428574,,754,0,,9,2,0.00041622743944493164
239,DPA,1000,0.2,0.01,2.5,1.5,415428574,,678,0,,6,0,0.0003964426829763573
240,DPA,1000,0.2,0.01,2.5,1.5,415428574,,343,0,,4,27,0.0003955063739974029
241,DPA,1000,0.2,0.01,2.5,1.5,415428574,,301,0,,13,0,0.0018700191661144934
242,DPA,1000,0.2,0.01,2.5,1.5,415428574,,155,0,,8,2,0.0011774103358709257
243,DPA,1000,0.2,0.01,2.5,1.5,415428574,,813,0,,12,2,0.0008846901851789345
244,DPA,1000,0.2,0.01,2.5,1.5,415428574,,53,0,,8,0,0.00047439907994972774
245,DPA,1000,0.2,0.01,2.5,1.5,415428574,,288,0,,10,1,0.0006363354184471225
246,DPA,1000,0.2,0.01,2.5,1.5,415428574,,305,0,,11,0,0.0012003029990063777
247,DPA,1000,0.2,0.01,2.5,1.5,415428574,,332,0,,9,5,0.0011902040308655376
248,DPA,1000,0.2,0.01,2.5,1.5,415428574,,823,0,,10,4,0.0008268611119101495
249,DPA,1000,0.2,0.01,2.5,1.5,415428574,,113,0,,10,3,0.00040594258534973695
250,DPA,1000,0.2,0.01,2.5,1.5,415428574,,959,0,,14,2,0.0015135174867807117
251,DPA,1000,0.2,0.01,2.5,1.5,415428574,,110,0,,15,3,0.0024316842883523072
252,DPA,1000,0.2,0.01,2.5,1.5,415428574,,639,0,,11,2,0.0010102401613093855
253,DPA,1000,0.2,0.01,2.5,1.5,415428574,,811,0,,7,1,0.00040269899576893183
254,DPA,1000,0.2,0.01,2.5,1.5,415428574,,224,0,,10,2,0.0012348635367816522
255,DPA,1000,0.2,0.01,2.5,1.5,415428574,,748,0,,8,0,0.0005266963574693823
256,DPA,1000,0.2,0.01,2.5,1.5,415428574,,988,0,,14,3,0.0036093339606415634
257,DPA,1000,0.2,0.01,2.5,1.5,415428574,,74,0,,7,4,0.0003970851137903316
258,DPA,1000,0.2,0.01,2.5,1.5,415428574,,490,0,,7,1,0.00044151248501925655
259,DPA,1000,0.2,0.01,2.5,1.5,415428574,,572,0,,10,1,0.0004737228575726907
260,DPA,1000,0.2,0.01,2.5,1.5,415428574,,626,0,,7,1,0.00042930503880820946
261,DPA,1000,0.2,0.01,2.5,1.5,415428574,,546,0,,10,1,0.0005933363362668759
262,DPA,1000,0.2,0.01,2.5,1.5,415428574,,552,0,,9,0,0.0004048206815793112
263,DPA,1000,0.2,0.01,2.5,1.5,415428574,,489,0,,5,0,0.000395153419421425
264,DPA,1000,0.2,0.01,2.5,1.5,415428574,,57,0,,19,4,0.001619107239152971
265,DPA,1000,0.2,0.01,2.5,1.5,415428574,,321,0,,6,1,0.00039706635823593707
266,DPA,1000,0.2,0.01,2.5,1.5,415428574,,391,0,,7,2,0.0008471495098618903
267,DPA,1000,0.2,0.01,2.5,1.5,415428574,,22,0,,9,0,0.0026357677389970144
268,DPA,1000,0.2,0.01,2.5,1.5,415428574,,757,0,,7,2,0.0004027113242167871
269,DPA,1000,0.2,0.01,2.5,1.5,415428574,,162,0,,6,1,0.00039750361731382837
270,DPA,1000,0.2,0.01,2.5,1.5,415428574,,210,0,,13,2,0.002360243864484927
271,DPA,1000,0.2,0.01,2.5,1.5,415428574,,277,0,,10,0,0.00041200437961194566
272,DPA,1000,0.2,0.01,2.5,1.5,415428574,,628,0,,10,1,0.001460057122572086
273,DPA,1000,0.2,0.01,2.5,1.5,415428574,,845,0,,8,1,0.0004101050454957426
274,DPA,1000,0.2,0.01,2.5,1.5,415428574,,206,0,,9,1,0.0004063424057993004
275,DPA,1000,0.2,0.01,2.5,1.5,415428574,,805,0,,9,4,0.00043233210131011574
276,DPA,1000,0.2,0.01,2.5,1.5,415428574,,146,0,,11,1,0.0007656140367497443
277,DPA,1000,0.2,0.01,2.5,1.5,415428574,,788,0,,11,1,0.0004144454090699094
278,DPA,1000,0.2,0.01,2.5,1.5,415428574,,659,0,,10,0,0.001000426923142237
279,DPA,1000,0.2,0.01,2.5,1.5,415428574,,448,0,,8,0,0.0005968084575127213
280,DPA,1000,0.2,0.01,2.5,1.5,415428574,,920,0,,13,1,0.0014427953082125937
281,DPA,1000,0.2,0.01,2.5,1.5,415428574,,560,0,,6,12,0.0005646226504223514
282,DPA,1000,0.2,0.01,2.5,1.5,415428574,,483,0,,9,0,0.00046162134864672803
283,DPA,1000,0.2,0.01,2.5,1.5,415428574,,734,0,,9,6,0.0007081430283676995
