,name,N,fm,d,plo_M,plo_m,seed,network_id,node,label,degree,indegree,outdegree,pagerank
105,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,660,0,,32,1,0.000693416466220771
106,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,400,0,,32,2,0.00036108112883140233
107,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,559,0,,46,21,0.0021877091230874655
108,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,799,0,,39,6,0.0012171968907215183
109,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,133,0,,22,0,0.000554572684837747
110,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,337,0,,25,8,0.00036831140129878805
111,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,308,0,,31,1,0.0004783717662245651
112,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,586,0,,31,4,0.0007649533944420633
113,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,44,0,,32,2,0.0009667561434787269
114,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,823,0,,46,0,0.0020506923651484672
115,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,967,0,,33,119,0.0010957200348227821
116,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,429,0,,38,2,0.001509676826592453
117,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,232,0,,34,64,0.002650047371992904
118,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,17,0,,29,4,0.0008162944652130915
119,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,56,0,,38,3,0.0014417451128339964
120,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,898,0,,34,2,0.0005021160140863857
121,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,256,0,,26,3,0.000416406347549549
122,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,978,0,,37,1,0.0010080339659031305
123,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,171,0,,31,10,0.0012438373755444317
124,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,336,0,,29,0,0.0005276479469309703
125,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,729,0,,24,0,0.00040707670739928507
126,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,702,0,,27,19,0.0006744550936207042
127,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,470,0,,31,30,0.0016123738020900665
128,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,386,0,,17,1,0.00029866242047243014
129,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,952,0,,31,12,0.0018521108302365647
130,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,411,0,,34,1,0.0005940233395717232
131,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,454,0,,32,2,0.0017249814369015017
132,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,861,0,,30,1,0.0005376995421933954
133,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,39,0,,26,0,0.00032978427872369843
134,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,902,0,,13,21,0.00028380901833807584
135,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,711,0,,11,4,0.0003948595065898694
136,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,506,0,,33,2,0.004052888207424163
137,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,995,0,,42,4,0.0010871386222455063
138,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,551,0,,28,1,0.0011340557058283891
139,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,111,0,,26,1,0.0031614939365854798
140,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,324,0,,19,108,0.0003316731404613673
141,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,233,0,,40,7,0.0010311288526777464
142,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,875,0,,27,80,0.0008165216684748335
143,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,522,0,,32,4,0.0009763889151175923
144,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,579,0,,31,4,0.0006631045050337152
145,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,449,0,,40,1,0.0016790081926876322
146,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,355,0,,39,49,0.000784547482767087
147,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,476,0,,37,1,0.0008109806100722423
148,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,625,0,,27,2,0.0008939080901493575
149,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,186,0,,12,5,0.0003275620401081211
150,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,223,0,,25,1,0.00037021983955329497
151,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,591,0,,23,63,0.0012896556840962905
152,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,913,0,,23,2,0.00043898051731489475
153,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,977,0,,22,17,0.0014876106558624437
154,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,968,0,,24,438,0.00084497006531541
155,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,106,0,,34,1,0.0010252419149930862
156,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,456,0,,40,2,0.000586648766693091
157,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,457,0,,25,14,0.000509644306836052
158,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,310,0,,53,1,0.0030017046723448512
159,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,338,0,,25,0,0.0012025953975338846
160,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,987,0,,47,14,0.0012060648157834971
161,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,487,0,,24,0,0.0010569651776584914
162,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,777,0,,29,3,0.0018982891288626491
163,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,935,0,,36,4,0.0006216539148510725
164,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,673,0,,21,95,0.0007023290518730307
165,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,187,0,,18,7,0.0004041886287507448
166,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,24,0,,16,11,0.0003753336992001306
167,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,535,0,,22,1,0.00034355285074099095
168,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,703,0,,29,10,0.0006123116283710865
169,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,236,0,,32,3,0.0024232614166082352
170,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,895,0,,37,1,0.001669883941388196
171,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,882,0,,34,0,0.0007934687167530165
172,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,450,0,,28,1,0.00043556920798414354
173,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,907,0,,38,2,0.0005974047482982258
174,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,35,0,,25,3,0.0006271753156182393
175,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,271,0,,42,1,0.0007051532874971689
176,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,969,0,,37,2,0.0011899030731756448
177,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,721,0,,43,0,0.0023729725462605807
178,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,260,0,,38,2,0.001344809279363582
179,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,794,0,,29,1,0.00042719499540037236
180,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,318,0,,32,1,0.0017377108437568224
181,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,362,0,,42,1,0.0013812191702490169
182,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,181,0,,31,3,0.0013141491296207756
183,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,885,0,,28,0,0.0006005449398748077
184,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,207,0,,26,0,0.0004397512670302738
185,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,157,0,,30,2,0.0006830134836958575
186,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,113,0,,33,5,0.0014527472873594532
187,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,872,0,,32,510,0.0010946673050167533
188,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,682,0,,26,1,0.0003590226843813518
189,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,361,0,,37,6,0.001543168227531138
190,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,401,0,,24,273,0.0004127794423252122
191,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,286,0,,19,3,0.0016125791541438481
192,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,965,0,,25,2,0.0004551719679021088
193,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,869,0,,22,1,0.0006601646263111649
194,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,8,0,,27,8,0.0011550902734259383
195,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,613,0,,31,2,0.0011560081007202187
196,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,215,0,,29,3,0.0008347377644314962
197,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,679,0,,33,1,0.0008752292097306976
198,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,845,0,,31,7,0.00174683681591477
199,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,417,0,,38,0,0.0017995367159063802
200,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,105,0,,20,15,0.0007394109282637371
201,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,190,0,,29,6,0.0013993567097519907
202,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,596,0,,37,28,0.001374651301895609
203,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,371,0,,27,4,0.000873617015365426
204,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,67,0,,30,3,0.0008224798162841822
205,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,298,0,,25,1,0.0004950953102703435
206,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,594,0,,41,5,0.0007879545470236108
207,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,480,0,,17,0,0.0006210894351424977
208,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,384,0,,29,1,0.0005689396838775935
209,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,637,0,,22,1,0.0011987983926714683
210,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,301,0,,30,37,0.0007765563585039737
211,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,149,0,,27,2,0.00038002098005448544
212,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,857,0,,33,0,0.001236969668860469
213,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,266,0,,29,1,0.0008211516742765839
214,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,303,0,,16,5,0.0005631681041051273
215,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,11,0,,34,138,0.001856753766288866
216,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,255,0,,23,2,0.00032160045834619835
217,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,259,0,,25,3,0.0005954782208251583
218,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,708,0,,26,8,0.0014368215283912318
219,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,314,0,,36,1,0.0033933489797260035
220,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,909,0,,24,0,0.0019400511199887892
221,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,426,0,,30,2,0.00045396587143620295
222,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,515,0,,28,1,0.0003442047979139451
223,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,772,0,,24,11,0.0008919409388051185
224,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,504,0,,31,8,0.0005162991323869072
225,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,555,0,,28,59,0.0008863369019935401
226,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,727,0,,31,10,0.0013721005516656086
227,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,90,0,,38,38,0.000678467960382857
228,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,674,0,,27,1,0.0006407687702830269
229,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,132,0,,28,1,0.0030889359480501676
230,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,521,0,,32,0,0.0005488755672677103
231,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,497,0,,34,16,0.002707464571657015
232,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,917,0,,22,1,0.00033635858072914596
233,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,109,0,,34,0,0.0015087408135926472
234,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,644,0,,37,3,0.0005792821331782151
235,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,12,0,,35,2,0.0006335554315937586
236,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,129,0,,25,92,0.0003912488034581329
237,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,730,0,,32,1,0.0006995484924805543
238,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,764,0,,26,1,0.0009422288372866749
239,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,165,0,,41,7,0.001437529789710392
240,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,941,0,,17,2,0.000355580402158097
241,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,694,0,,29,0,0.00045670182064039044
242,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,984,0,,21,1,0.0003718390133443538
243,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,608,0,,34,1,0.001303337253561617
244,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,850,0,,26,3,0.00036398571104594813
245,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,356,0,,18,0,0.0004386860727279616
246,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,489,0,,22,5,0.00039221108115114126
247,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,804,0,,25,24,0.0005179760008444606
248,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,445,0,,30,931,0.0017738350182009185
249,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,512,0,,28,2,0.00042231759293669184
250,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,156,0,,34,7,0.0014042319731373536
251,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,771,0,,37,4,0.0014075681041700566
252,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,827,0,,11,0,0.00029075076777693816
253,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,768,0,,35,6,0.0014417819149042915
254,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,605,0,,29,0,0.0006485100361116515
255,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,7,0,,30,1,0.000638472214841038
256,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,143,0,,39,3,0.0014799915370087412
257,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,239,0,,35,24,0.0019860514890411986
258,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,604,0,,39,0,0.0014282310221120885
259,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,906,0,,32,0,0.0005085307801939777
260,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,72,0,,27,4,0.0004721932919971609
261,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,84,0,,24,2,0.0003606659783092715
262,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,626,0,,15,25,0.0017146072336041316
263,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,866,0,,28,2,0.0010601878701224305
264,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,825,0,,32,0,0.0020028341663652057
265,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,9,0,,22,0,0.0006803315006589102
266,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,543,0,,38,86,0.0008858508357002362
267,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,253,0,,15,3,0.00037534016632408606
268,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,718,0,,31,2,0.0014504702811072012
269,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,798,0,,41,3,0.0018933215024115985
270,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,377,0,,30,18,0.0004943406341564678
271,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,406,0,,36,0,0.0006672912671432525
272,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,235,0,,25,23,0.0006427995315181188
273,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,155,0,,35,1,0.0009855531918154272
274,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,831,0,,18,0,0.0002965335447923187
275,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,134,0,,27,1,0.0008539802942147148
276,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,173,0,,38,1,0.0025346725256029626
277,DPA,1000,0.1,0.03,1.5,2.5,1996059215,,103,0,,43,1,0.0007650708941681144
